2025-04-26 18:45:06,942 - INFO - Initializing AI core...
2025-04-26 18:45:06,942 - ERROR - Error in verification: 'coroutine' object is not subscriptable
2025-04-26 18:45:44,739 - INFO - Initializing AI core...
2025-04-26 18:45:46,885 - INFO - Running inference for 90 seconds...
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:01,057 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,061 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: culling, Token count: 0
2025-04-26 18:46:02,062 - INFO -   Culled token: pos=1, brightness=0.0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,062 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:02,513 - INFO - Generated: 0,180)
      output=tf.image.resize(x,a=self.branch_width)
      returncropOrigin[0]+output
       



defmake_texture(
2025-04-26 18:46:02,513 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,092 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:03,093 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,097 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:04,596 - INFO - Generated: origin,max_size,halo_lines=1,field_of_view=0.125):
  points=[
      origin+half_side*np.array([np.cos(polar
2025-04-26 18:46:04,596 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,105 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:05,106 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,136 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,137 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:06,682 - INFO - Generated: ity,North=True),np.sin(polarity,North=True)])
      forpolarityinnp.linspace(0.0,np.pi,100,endpoint=False)
      for
2025-04-26 18:46:06,682 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,142 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:07,143 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,147 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,148 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:08,785 - INFO - Generated: half_sideinnp.range(int(max_size))
      ]

  #generateaheavydieresislinemapforthetextures
  scene3d={'dist':0,
            'widths
2025-04-26 18:46:08,785 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:09,165 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,170 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:10,874 - INFO - Generated: ':{
               0:2000,
               1:-3000,
               2:-3000,
               3:-3000,
               4:-300
2025-04-26 18:46:10,874 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,202 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:11,203 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,216 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,217 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:12,977 - INFO - Generated: 0,
               5:-2000
            },#xcoordsgoingNorth
            'holi_signals':{
               0:np.array([
                 [-1,1],
                 [
2025-04-26 18:46:12,977 - INFO - KV Mirror stats: {'active': 0, 'pruned': 0, 'total': 0, 'timestamp': 1745707546.3865073}
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,234 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,235 - INFO - Event: brightness_update, Token count: 0
2025-04-26 18:46:13,278 - INFO - Event monitor shutting down
2025-04-27 14:08:14,204 - ERROR - Task was destroyed but it is pending!
task: <Task cancelling name='Task-4' coro=<verify_event_driven_maintenance.<locals>.consume_output() running at /home/evans/Coding_Projects/positronic_brain/final_verify_event_driven.py:162> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at /usr/lib/python3.11/asyncio/tasks.py:764]>
2025-04-27 14:08:14,204 - ERROR - Task was destroyed but it is pending!
task: <Task pending name='Task-696228' coro=<Queue.get() running at /usr/lib/python3.11/asyncio/queues.py:158> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[_release_waiter(<Future pendi...ask_wakeup()]>)() at /usr/lib/python3.11/asyncio/tasks.py:431]>
